player,outcome,x,y,role
E. Capoue,Miss,81,43,Midfielder
E. Capoue,Miss,73,40,Midfielder
Richarlison,Miss,82,36,Forward
J. Rodriguez,Miss,70,63,Forward
R. Pereyra,Miss,81,39,Midfielder
Richarlison,Miss,94,54,Forward
J. McClean,Miss,78,65,Midfielder
A. Gray,Miss,87,63,Forward
J. McClean,Miss,87,61,Midfielder
Richarlison,GOAL,96,50,Forward
M. Antonio,Miss,89,65,Forward
A. Carroll,Miss,79,54,Forward
W. Bony,Miss,70,59,Forward
M. Olsson,Miss,71,33,Defender
T. Carroll,Miss,84,42,Midfielder
T. Abraham,Miss,85,56,Forward
M. Olsson,Miss,71,33,Defender
A. Carroll,Miss,86,50,Forward
A. Carroll,Miss,72,30,Forward
D. Sakho,GOAL,97,54,Forward
A. Carroll,Miss,85,27,Forward
G. Sigurðsson,Miss,73,41,Midfielder
G. Sigurðsson,Miss,76,53,Midfielder
I. Gueye,Miss,79,71,Midfielder
D. Calvert-Lewin,Miss,90,40,Forward
A. Knockaert,Miss,84,56,Midfielder
L. Dunk,Miss,97,64,Defender
I. Gueye,Miss,71,43,Midfielder
D. Stephens,Miss,74,48,Midfielder
M. Holgate,Miss,88,72,Defender
D. Calvert-Lewin,Miss,91,34,Forward
N. Vlašić,Miss,87,76,Midfielder
S. Duffy,Miss,96,63,Defender
D. Calvert-Lewin,Miss,92,41,Forward
J. Izquierdo,Miss,78,37,Forward
A. Knockaert,Miss,95,62,Midfielder
J. Izquierdo,Miss,80,29,Forward
O. Niasse,Miss,79,50,Forward
J. Izquierdo,Miss,92,54,Forward
A. Knockaert,GOAL,92,58,Midfielder
I. Brown,Miss,85,52,Forward
D. Pröpper,Miss,81,62,Midfielder
K. Mirallas,Miss,90,41,Midfielder
M. Antonio,Miss,73,57,Forward
S. Arfield,Miss,73,30,Midfielder
C. Wood,Miss,89,54,Forward
M. Antonio,GOAL,94,57,Forward
S. Defour,Miss,77,63,Midfielder
R. Brady,Miss,72,46,Midfielder
S. Arfield,Miss,80,59,Midfielder
B. Mee,Miss,92,45,Defender
J. Hendrick,Miss,72,63,Midfielder
S. Defour,Miss,82,70,Midfielder
M. Lanzini,Miss,80,55,Midfielder
Pedro Obiang,Miss,75,47,Midfielder
M. Antonio,Miss,86,46,Forward
J. Guðmunds­son,Miss,80,67,Midfielder
J. Guðmunds­son,Miss,86,51,Midfielder
S. Defour,Miss,76,60,Midfielder
M. Antonio,Miss,80,72,Forward
Pedro Obiang,Miss,75,44,Midfielder
S. Vokes,Miss,90,50,Forward
J. Cork,Miss,93,35,Midfielder
J. Cork,Miss,86,33,Midfielder
C. Wood,GOAL,94,47,Forward
R. Brady,Miss,83,80,Midfielder
J. Guðmunds­son,Miss,79,51,Midfielder
W. Zaha,Miss,95,61,Midfielder
A. Townsend,Miss,77,26,Midfielder
T. Bakayoko,GOAL,90,54,Midfielder
W. Zaha,Miss,91,70,Midfielder
Marcos Alonso,Miss,88,48,Defender
A. Townsend,Miss,76,47,Midfielder
W. Zaha,GOAL,92,30,Midfielder
Y. Cabaye,Miss,71,49,Midfielder
Fàbregas,Miss,70,49,Midfielder
Fàbregas,Miss,70,71,Midfielder
D. Zappacosta,Miss,73,76,Defender
Pedro,Miss,72,16,Forward
Marcos Alonso,Miss,85,38,Defender
Pedro,Miss,75,61,Forward
D. Zappacosta,Miss,73,62,Defender
C. Musonda,Miss,87,53,Midfielder
T. Bakayoko,Miss,68,49,Midfielder
Marcos Alonso,Miss,88,57,Defender
C. Musonda,Miss,70,38,Midfielder
J. Puncheon,Miss,94,35,Midfielder
A. Townsend,Miss,69,47,Midfielder
P. van Aanholt,Miss,92,47,Defender
P. van Aanholt,Miss,80,27,Defender
A. Townsend,Miss,91,67,Midfielder
Fàbregas,Miss,94,64,Midfielder
T. Fosu-Mensah,Miss,86,61,Defender
M. Albrighton,Miss,82,48,Midfielder
N. Chadli,Miss,84,46,Midfielder
D. Simpson,Miss,86,68,Defender
Vicente Iborra,Miss,87,44,Midfielder
G. Krychowiak,Miss,73,60,Midfielder
H. Maguire,Miss,96,36,Defender
R. Mahrez,Miss,91,54,Midfielder
G. Krychowiak,Miss,71,64,Midfielder
W. Ndidi,Miss,68,54,Midfielder
R. Mahrez,GOAL,89,60,Midfielder
H. Maguire,Miss,70,72,Defender
M. Darmian,Miss,72,48,Defender
A. Martial,Miss,78,15,Forward
G. Wijnaldum,Miss,89,44,Midfielder
J. Matip,Miss,76,76,Defender
G. Wijnaldum,Miss,77,65,Midfielder
J. Gomez,Miss,89,72,Defender
Roberto Firmino,Miss,68,75,Forward
N. Matić,Miss,75,52,Midfielder
H. Mkhitaryan,Miss,75,54,Midfielder
J. Matip,Miss,90,42,Defender
Mohamed Salah,Miss,89,67,Forward
Mohamed Salah,Miss,86,70,Forward
R. Lukaku,Miss,87,40,Forward
A. Young,Miss,86,63,Defender
Roberto Firmino,Miss,87,23,Forward
Roberto Firmino,Miss,80,66,Forward
Philippe Coutinho,Miss,72,36,Forward
G. Wijnaldum,Miss,87,53,Midfielder
E. Can,Miss,95,55,Midfielder
Mohamed Salah,Miss,82,61,Forward
Mohamed Salah,Miss,76,59,Forward
D. Sturridge,Miss,91,65,Forward
D. Lovren,Miss,90,45,Defender
J. Matip,Miss,93,60,Defender
L. Sané,Miss,91,35,Midfielder
R. Sterling,Miss,86,71,Forward
N. Otamendi,Miss,92,52,Defender
F. Delph,Miss,74,21,Midfielder
Gabriel Jesus,GOAL,92,50,Forward
R. Sterling,GOAL,93,58,Forward
David Silva,GOAL,92,42,Midfielder
K. Zouma,Miss,75,70,Defender
M. Diouf,GOAL,89,69,Forward
L. Sané,Miss,83,74,Midfielder
K. De Bruyne,Miss,84,56,Midfielder
M. Diouf,Miss,94,46,Forward
K. De Bruyne,Miss,84,51,Midfielder
Gabriel Jesus,GOAL,91,48,Forward
Fernandinho,GOAL,74,67,Midfielder
L. Sané,GOAL,96,39,Midfielder
G. Cameron,Miss,87,65,Defender
David Silva,Miss,80,72,Midfielder
Bernardo Silva,GOAL,93,56,Midfielder
M. Diouf,Miss,82,61,Forward
David Silva,Miss,85,61,Midfielder
M. Diouf,Miss,75,39,Forward
C. Atsu,Miss,82,39,Midfielder
D. Tadić,Miss,80,66,Midfielder
D. Tadić,Miss,96,59,Midfielder
J. Lascelles,Miss,93,46,Defender
C. Atsu,Miss,88,47,Midfielder
I. Hayden,GOAL,80,48,Midfielder
V. van Dijk,Miss,92,42,Defender
M. Lemina,Miss,78,68,Midfielder
S. Long,Miss,90,66,Forward
Oriol Romeu,Miss,76,71,Midfielder
D. Tadić,Miss,91,31,Midfielder
S. Long,Miss,87,51,Forward
C. Atsu,Miss,97,41,Midfielder
Joselu,Miss,92,34,Forward
Joselu,Miss,97,56,Forward
M. Gabbiadini,GOAL,86,59,Forward
Ayoze Pérez,Miss,87,70,Forward
Ayoze Pérez,GOAL,99,63,Forward
Cédric Soares,Miss,78,73,Defender
M. Ritchie,Miss,75,57,Midfielder
M. Lemina,Miss,70,49,Midfielder
C. Atsu,Miss,77,59,Midfielder
F. Lejeune,Miss,86,30,Defender
F. Lejeune,Miss,91,39,Defender
M. Ritchie,Miss,83,58,Midfielder
D. Gayle,Miss,87,32,Forward
F. Lejeune,Miss,91,53,Defender
J. Shelvey,Miss,73,44,Midfielder
J. Murphy,Miss,77,67,Midfielder
T. Ince,Miss,87,56,Midfielder
T. Abraham,Miss,88,72,Forward
J. Ayew,Miss,89,45,Forward
E. Kachunga,Miss,92,27,Forward
T. Ince,Miss,92,50,Midfielder
T. Abraham,GOAL,90,52,Forward
J. Ayew,Miss,93,60,Forward
T. Abraham,GOAL,98,52,Forward
R. van La Parra,Miss,76,39,Midfielder
Sung-Yeung Ki,Miss,76,25,Midfielder
R. van La Parra,Miss,76,40,Midfielder
R. van La Parra,Miss,88,29,Midfielder
L. Depoitre,Miss,71,61,Forward
D. Alli,Miss,82,45,Midfielder
D. Alli,Miss,93,46,Midfielder
J. Stanislas,Miss,87,44,Midfielder
L. Cook,Miss,81,66,Midfielder
C. Eriksen,Miss,73,63,Midfielder
H. Kane,Miss,87,66,Forward
T. Alderweireld,Miss,92,52,Defender
H. Winks,Miss,75,32,Midfielder
J. Vertonghen,Miss,89,39,Defender
C. Eriksen,GOAL,87,61,Midfielder
Son Heung-Min,Miss,73,74,Forward
H. Kane,Miss,79,78,Forward
H. Kane,Miss,90,44,Forward
H. Kane,Miss,89,48,Forward
C. Eriksen,Miss,78,70,Midfielder
H. Kane,Miss,76,45,Forward
H. Kane,Miss,83,52,Forward
J. Defoe,Miss,94,63,Forward
J. King,Miss,91,36,Forward
C. Eriksen,Miss,84,36,Midfielder
H. Kane,Miss,82,64,Forward
E. Dier,Miss,87,57,Midfielder
D. Alli,Miss,96,48,Midfielder
R. Pereyra,Miss,94,50,Midfielder
Mohamed Elneny,Miss,71,77,Midfielder
Richarlison,Miss,88,50,Forward
P. Mertesacker,GOAL,93,53,Defender
G. Xhaka,Miss,78,54,Midfielder
Bellerín,Miss,89,58,Defender
G. Xhaka,Miss,77,44,Midfielder
Richarlison,Miss,84,27,Forward
A. Iwobi,Miss,94,31,Midfielder
M. Özil,Miss,82,47,Midfielder
Richarlison,Miss,87,25,Forward
T. Cleverley,Miss,69,73,Midfielder
E. Capoue,Miss,84,40,Midfielder
A. Carrillo,Miss,83,26,Midfielder
Nacho Monreal,Miss,71,42,Defender
T. Deeney,Miss,87,30,Forward
J. Holebas,Miss,72,22,Defender
E. Capoue,Miss,91,38,Midfielder
T. Cleverley,GOAL,91,47,Midfielder
O. Giroud,Miss,85,41,Forward
Pedro,GOAL,76,66,Forward
J. Holebas,Miss,79,55,Defender
Fàbregas,Miss,91,66,Midfielder
T. Bakayoko,Miss,80,40,Midfielder
Pedro,Miss,75,60,Forward
David Luiz,Miss,75,45,Defender
T. Cleverley,Miss,86,30,Midfielder
Richarlison,Miss,80,22,Forward
Richarlison,Miss,82,28,Forward
Fàbregas,Miss,75,44,Midfielder
David Luiz,Miss,81,57,Defender
A. Doucouré,GOAL,89,65,Midfielder
Pedro,Miss,70,53,Forward
Richarlison,Miss,94,47,Forward
R. Pereyra,GOAL,90,57,Midfielder
Richarlison,Miss,96,47,Forward
T. Deeney,Miss,84,54,Forward
A. Carrillo,Miss,83,55,Midfielder
Richarlison,Miss,96,60,Forward
M. Batshuayi,GOAL,87,57,Forward
C. Kabasele,Miss,93,45,Defender
T. Cleverley,Miss,85,52,Midfielder
M. Batshuayi,Miss,80,28,Forward
M. Batshuayi,Miss,85,61,Forward
C. Kabasele,Miss,91,52,Defender
Azpilicueta,GOAL,91,38,Defender
M. Batshuayi,GOAL,89,50,Forward
A. Ramsey,Miss,87,40,Midfielder
S. Kolašinac,Miss,85,63,Defender
A. Lacazette,Miss,91,54,Forward
G. Xhaka,Miss,82,53,Midfielder
W. Rooney,GOAL,79,58,Forward
A. Ramsey,Miss,96,61,Midfielder
A. Ramsey,Miss,76,68,Midfielder
A. Lacazette,Miss,89,68,Forward
L. Baines,Miss,91,29,Defender
D. Calvert-Lewin,Miss,89,57,Forward
S. Kolašinac,Miss,87,68,Defender
Bellerín,Miss,79,60,Defender
A. Sánchez,Miss,81,24,Forward
G. Xhaka,Miss,77,38,Midfielder
Nacho Monreal,GOAL,90,38,Defender
Bellerín,Miss,91,66,Defender
A. Sánchez,Miss,95,40,Forward
G. Xhaka,Miss,70,60,Midfielder
M. Keane,Miss,89,63,Defender
N. Vlašić,Miss,89,64,Midfielder
M. Özil,GOAL,93,42,Midfielder
A. Ramsey,Miss,89,57,Midfielder
A. Sánchez,Miss,92,38,Forward
A. Lacazette,GOAL,91,58,Forward
T. Davies,Miss,69,28,Midfielder
A. Ramsey,Miss,88,38,Midfielder
A. Sánchez,Miss,92,56,Forward
G. Xhaka,Miss,76,52,Midfielder
Bellerín,Miss,86,67,Defender
S. Kolašinac,Miss,91,43,Defender
A. Ramsey,GOAL,90,38,Midfielder
O. Niasse,GOAL,93,45,Forward
A. Sánchez,GOAL,90,68,Forward
R. Lukaku,Miss,89,37,Forward
E. Kachunga,Miss,86,64,Forward
Ander Herrera,Miss,80,58,Midfielder
R. Lukaku,Miss,90,49,Forward
T. Ince,Miss,92,41,Midfielder
A. Mooy,GOAL,90,41,Midfielder
Ander Herrera,Miss,76,34,Midfielder
L. Depoitre,GOAL,88,50,Forward
N. Matić,Miss,87,47,Midfielder
A. Young,Miss,76,51,Defender
R. van La Parra,Miss,79,36,Midfielder
Ander Herrera,Miss,91,47,Midfielder
M. Rashford,GOAL,94,47,Forward
C. Smalling,Miss,89,41,Defender
K. De Bruyne,Miss,80,77,Midfielder
F. Delph,Miss,74,49,Midfielder
Bernardo Silva,Miss,90,46,Midfielder
K. De Bruyne,Miss,91,39,Midfielder
S. Agüero,Miss,84,68,Forward
S. Arfield,Miss,82,41,Midfielder
B. Mee,Miss,87,64,Defender
S. Agüero,Miss,96,68,Forward
S. Agüero,Miss,87,29,Forward
Bernardo Silva,Miss,89,48,Midfielder
David Silva,Miss,75,39,Midfielder
David Silva,Miss,93,36,Midfielder
N. Otamendi,GOAL,90,55,Defender
L. Sané,GOAL,89,29,Midfielder
Gabriel Jesus,Miss,94,39,Forward
J. Guðmunds­son,Miss,87,66,Midfielder
J. Guðmunds­son,Miss,77,46,Midfielder
L. Sané,Miss,83,36,Midfielder
A. Barnes,Miss,81,70,Forward
J. Shelvey,Miss,77,44,Midfielder
Y. Cabaye,Miss,81,49,Midfielder
J. Schlupp,Miss,91,27,Defender
M. Ritchie,Miss,88,68,Midfielder
C. Atsu,Miss,91,32,Midfielder
L. Milivojević,Miss,96,59,Midfielder
W. Zaha,Miss,96,41,Midfielder
L. Milivojević,Miss,67,56,Midfielder
P. van Aanholt,Miss,76,55,Defender
A. Townsend,Miss,90,70,Midfielder
M. Diamé,Miss,78,56,Midfielder
J. Shelvey,Miss,75,68,Midfielder
C. Atsu,Miss,78,56,Midfielder
Mikel Merino,GOAL,93,48,Midfielder
G. Barry,Miss,76,29,Midfielder
M. Yoshida,Miss,94,60,Defender
M. Lemina,Miss,67,57,Midfielder
D. Tadić,Miss,90,37,Midfielder
Oriol Romeu,Miss,98,51,Midfielder
V. van Dijk,Miss,72,47,Defender
S. Long,Miss,96,46,Forward
A. Nyom,Miss,79,22,Defender
M. Yoshida,Miss,94,49,Defender
M. Yoshida,Miss,87,47,Defender
M. Lemina,Miss,69,62,Midfielder
M. Gabbiadini,Miss,91,51,Forward
M. Gabbiadini,Miss,84,32,Forward
S. Long,Miss,81,27,Forward
J. Rodriguez,Miss,79,58,Forward
K. Gibbs,Miss,88,40,Defender
J. Rodriguez,Miss,88,58,Forward
Cédric Soares,Miss,69,52,Defender
M. Gabbiadini,Miss,82,55,Forward
D. Tadić,Miss,88,66,Midfielder
N. Chadli,Miss,80,78,Midfielder
D. Tadić,Miss,78,60,Midfielder
N. Redmond,Miss,81,27,Midfielder
S. Boufal,GOAL,86,45,Midfielder
C. Austin,Miss,98,68,Forward
A. Surman,GOAL,79,61,Midfielder
G. Johnson,Miss,96,61,Defender
L. Mousset,Miss,73,64,Forward
Jesé Rodríguez,Miss,83,39,Forward
M. Diouf,Miss,95,66,Forward
J. Ibe,Miss,89,65,Midfielder
E. Choupo-Moting,Miss,95,56,Forward
B. Afobe,Miss,88,25,Forward
R. Shawcross,Miss,93,47,Defender
G. Johnson,Miss,93,70,Defender
Jesé Rodríguez,Miss,76,33,Forward
J. Allen,Miss,88,51,Midfielder
E. Choupo-Moting,Miss,94,43,Forward
M. Diouf,GOAL,95,52,Forward
E. Choupo-Moting,Miss,77,55,Forward
A. Smith,Miss,88,67,Defender
E. Choupo-Moting,Miss,94,44,Forward
S. Berahino,Miss,84,61,Forward
S. Okazaki,Miss,92,41,Forward
M. Albrighton,Miss,89,54,Midfielder
M. Albrighton,Miss,86,44,Midfielder
J. Vardy,Miss,76,27,Forward
T. Abraham,Miss,94,57,Forward
T. Abraham,Miss,89,48,Forward
Renato Sanches,Miss,78,81,Midfielder
W. Ndidi,Miss,72,53,Midfielder
K. Naughton,Miss,83,73,Defender
J. Ayew,Miss,94,32,Forward
S. Okazaki,Miss,80,59,Forward
T. Carroll,Miss,83,76,Midfielder
Renato Sanches,Miss,77,22,Midfielder
S. Okazaki,GOAL,96,51,Forward
Sung-Yeung Ki,Miss,73,30,Midfielder
L. Narsingh,Miss,82,63,Midfielder
A. Mawson,GOAL,92,43,Defender
T. Abraham,Miss,91,44,Forward
K. Naughton,Miss,81,62,Defender
Sung-Yeung Ki,Miss,73,60,Midfielder
J. Vardy,Miss,91,43,Forward
R. Mahrez,Miss,82,71,Midfielder
F. Fernández,Miss,91,60,Defender
J. Ayew,Miss,81,18,Forward
J. Ayew,Miss,77,45,Forward
W. Routledge,Miss,87,30,Midfielder
A. King,Miss,82,37,Midfielder
N. Dyer,Miss,73,46,Midfielder
W. Ndidi,Miss,82,33,Midfielder
T. Carroll,Miss,74,34,Midfielder
H. Kane,GOAL,86,59,Forward
Son Heung-Min,GOAL,89,41,Forward
Son Heung-Min,Miss,91,66,Forward
E. Can,Miss,74,45,Midfielder
Mohamed Salah,GOAL,90,67,Forward
Mohamed Salah,Miss,95,66,Forward
Son Heung-Min,Miss,90,40,Forward
H. Kane,Miss,89,33,Forward
E. Can,Miss,81,71,Midfielder
H. Kane,Miss,80,35,Forward
J. Henderson,Miss,76,66,Midfielder
D. Alli,GOAL,87,44,Midfielder
H. Kane,Miss,89,54,Forward
J. Vertonghen,Miss,91,36,Defender
H. Kane,GOAL,93,47,Forward
C. Eriksen,Miss,82,35,Midfielder
H. Kane,Miss,85,52,Forward
Philippe Coutinho,Miss,83,44,Forward
Alberto Moreno,Miss,81,26,Defender
J. Milner,Miss,96,65,Midfielder
Philippe Coutinho,Miss,74,26,Forward
A. Oxlade-Chamberlain,Miss,82,50,Midfielder
Mohamed Salah,Miss,91,59,Forward
A. Oxlade-Chamberlain,Miss,80,21,Midfielder
J. Izquierdo,Miss,86,57,Forward
G. Murray,GOAL,89,56,Forward
J. Hernández,Miss,88,50,Forward
W. Reid,Miss,89,41,Defender
W. Reid,Miss,87,44,Defender
A. Masuaku,Miss,74,23,Defender
M. Lanzini,Miss,91,37,Midfielder
Pedro Obiang,Miss,75,64,Midfielder
J. Hernández,Miss,89,43,Forward
Pedro Obiang,Miss,73,57,Midfielder
J. Hernández,Miss,81,28,Forward
G. Murray,Miss,89,38,Forward
J. Izquierdo,GOAL,81,35,Forward
A. Masuaku,Miss,95,28,Defender
G. Murray,Miss,96,62,Forward
M. Lanzini,Miss,89,37,Midfielder
S. March,Miss,82,24,Midfielder
M. Antonio,Miss,69,41,Forward
M. Lanzini,Miss,74,31,Midfielder
W. Reid,Miss,94,37,Defender
Fàbregas,Miss,80,50,Midfielder
Pedro,Miss,77,41,Forward
B. Afobe,Miss,89,40,Forward
Álvaro Morata,Miss,92,56,Forward
Álvaro Morata,Miss,91,37,Forward
T. Bakayoko,Miss,91,41,Midfielder
David Luiz,Miss,79,46,Defender
D. Zappacosta,Miss,83,65,Defender
Álvaro Morata,Miss,87,40,Forward
Fàbregas,Miss,86,57,Midfielder
Fàbregas,Miss,92,56,Midfielder
Marcos Alonso,Miss,89,30,Defender
L. Cook,Miss,71,59,Midfielder
E. Hazard,GOAL,91,33,Forward
T. Bakayoko,Miss,81,37,Midfielder
J. Ibe,Miss,85,50,Midfielder
E. Hazard,Miss,90,58,Forward
J. Ibe,Miss,72,54,Midfielder
Pedro,Miss,81,51,Forward
M. Pugh,Miss,86,45,Midfielder
Fàbregas,Miss,92,40,Midfielder
M. Batshuayi,Miss,84,35,Forward
S. Cook,Miss,86,41,Defender
A. Ramsey,Miss,86,32,Midfielder
A. Sánchez,Miss,90,23,Forward
P. Mertesacker,Miss,85,49,Defender
A. Sánchez,Miss,73,15,Forward
Bellerín,Miss,82,69,Defender
Nacho Monreal,Miss,74,18,Defender
S. Clucas,GOAL,95,36,Midfielder
S. Kolašinac,Miss,86,31,Defender
S. Clucas,Miss,78,39,Midfielder
A. Sánchez,Miss,88,28,Forward
J. Ayew,Miss,94,60,Forward
M. Özil,Miss,90,63,Midfielder
S. Kolašinac,GOAL,92,37,Defender
S. Clucas,Miss,89,46,Midfielder
L. Koscielny,Miss,89,57,Defender
A. Ramsey,GOAL,88,39,Midfielder
A. Ramsey,Miss,87,50,Midfielder
A. Lacazette,Miss,87,62,Forward
Bellerín,Miss,90,72,Defender
A. Sánchez,Miss,74,34,Forward
T. Abraham,Miss,89,50,Forward
O. Giroud,Miss,91,40,Forward
O. Giroud,Miss,73,50,Forward
S. Davis,GOAL,92,42,Midfielder
D. Pröpper,Miss,87,60,Midfielder
D. Tadić,Miss,85,54,Midfielder
A. Knockaert,Miss,98,62,Midfielder
S. Duffy,Miss,96,45,Defender
S. Boufal,Miss,81,75,Midfielder
G. Murray,GOAL,93,39,Forward
R. Bertrand,Miss,72,25,Defender
G. Murray,Miss,97,58,Forward
M. Gabbiadini,Miss,94,39,Forward
J. Izquierdo,Miss,90,29,Forward
S. Duffy,Miss,89,41,Defender
A. Knockaert,Miss,75,48,Midfielder
W. Hoedt,Miss,95,55,Defender
J. Hendrick,Miss,94,29,Midfielder
J. Hendrick,Miss,87,48,Midfielder
C. Atsu,Miss,96,44,Midfielder
J. Shelvey,Miss,79,35,Midfielder
A. Barnes,Miss,89,55,Forward
C. Atsu,Miss,83,36,Midfielder
J. Guðmunds­son,Miss,86,70,Midfielder
Ayoze Pérez,Miss,79,41,Forward
J. Tarkowski,Miss,92,37,Defender
J. Shelvey,Miss,71,46,Midfielder
S. Defour,Miss,75,70,Midfielder
M. Ritchie,Miss,75,69,Midfielder
J. Cork,Miss,74,43,Midfielder
J. Cork,Miss,90,64,Midfielder
J. Hendrick,GOAL,97,42,Midfielder
Joselu,Miss,82,49,Forward
Joselu,Miss,80,46,Forward
J. Shelvey,Miss,72,60,Midfielder
A. Barnes,Miss,78,33,Forward
D. Gayle,Miss,88,37,Forward
I. Hayden,Miss,75,61,Midfielder
Javi Manquillo,Miss,87,31,Defender
S. Dann,Miss,91,34,Defender
J. Hernández,GOAL,88,55,Forward
A. Ogbonna,Miss,96,44,Defender
J. Tomkins,Miss,94,47,Defender
J. Schlupp,Miss,95,51,Defender
R. Loftus-Cheek,Miss,92,46,Midfielder
A. Ayew,GOAL,82,38,Forward
R. Loftus-Cheek,Miss,94,42,Midfielder
J. Ward,Miss,87,74,Defender
Y. Cabaye,Miss,82,44,Midfielder
W. Zaha,Miss,90,35,Midfielder
W. Zaha,Miss,86,43,Midfielder
W. Zaha,Miss,89,32,Midfielder
L. Milivojević,Miss,82,44,Midfielder
M. Antonio,Miss,80,78,Forward
B. Sako,Miss,95,54,Midfielder
W. Zaha,Miss,82,38,Midfielder
W. Zaha,Miss,88,37,Midfielder
W. Zaha,GOAL,93,30,Midfielder
D. Gray,Miss,71,53,Midfielder
W. Morgan,Miss,92,33,Defender
B. Chilwell,Miss,87,41,Defender
J. Vardy,GOAL,92,45,Forward
R. Mahrez,Miss,90,48,Midfielder
D. Gray,GOAL,85,14,Midfielder
K. Mirallas,Miss,65,50,Midfielder
K. Mirallas,Miss,71,47,Midfielder
I. Gueye,Miss,65,59,Midfielder
P. Jagielka,Miss,70,72,Defender
I. Gueye,Miss,73,36,Midfielder
J. Vardy,Miss,90,49,Forward
I. Gueye,Miss,73,49,Midfielder
O. Niasse,Miss,89,48,Forward
P. Jagielka,Miss,91,58,Defender
W. Rooney,Miss,89,42,Forward
O. Niasse,Miss,89,29,Forward
O. Niasse,Miss,75,27,Forward
D. Calvert-Lewin,Miss,77,59,Forward
L. Baines,Miss,80,30,Defender
D. Sturridge,Miss,96,40,Forward
Mohamed Salah,Miss,90,62,Forward
J. Milner,Miss,90,32,Midfielder
G. Wijnaldum,Miss,77,45,Midfielder
J. Henderson,Miss,89,46,Midfielder
D. Sturridge,GOAL,89,58,Forward
J. Milner,Miss,90,54,Midfielder
Alberto Moreno,Miss,77,42,Defender
Roberto Firmino,GOAL,96,46,Forward
Mohamed Salah,Miss,87,44,Forward
J. Matip,Miss,90,50,Defender
G. Wijnaldum,GOAL,89,59,Midfielder
D. Solanke,Miss,78,41,Forward
J. Matip,Miss,88,46,Defender
S. Aurier,Miss,73,59,Defender
Son Heung-Min,Miss,80,63,Forward
M. Sissoko,Miss,70,54,Midfielder
T. Alderweireld,Miss,69,89,Defender
M. Sissoko,Miss,85,54,Midfielder
D. Alli,Miss,93,51,Midfielder
D. Alli,Miss,93,36,Midfielder
A. Young,Miss,80,19,Defender
S. Aurier,Miss,89,68,Defender
E. Dier,Miss,94,48,Midfielder
E. Dier,Miss,92,45,Midfielder
H. Mkhitaryan,Miss,87,35,Midfielder
R. Lukaku,Miss,89,52,Forward
A. Valencia,Miss,91,70,Defender
A. Valencia,Miss,84,58,Defender
A. Martial,Miss,93,43,Forward
R. Lukaku,Miss,93,33,Forward
C. Eriksen,Miss,75,59,Midfielder
D. Alli,Miss,94,51,Midfielder
R. Lukaku,Miss,91,47,Forward
N. Matić,Miss,72,57,Midfielder
A. Martial,GOAL,90,38,Forward
C. Eriksen,Miss,74,58,Midfielder
J. Lingard,Miss,88,64,Midfielder
D. Fletcher,GOAL,82,50,Midfielder
M. Britos,Miss,88,46,Defender
Richarlison,Miss,95,38,Forward
A. Carrillo,Miss,82,60,Midfielder
J. Allen,Miss,88,35,Midfielder
Richarlison,Miss,92,40,Forward
A. Gray,Miss,85,57,Forward
Richarlison,Miss,89,28,Forward
A. Carrillo,Miss,79,63,Midfielder
A. Doucouré,Miss,85,44,Midfielder
A. Doucouré,Miss,84,40,Midfielder
E. Choupo-Moting,Miss,69,30,Forward
J. Holebas,Miss,78,42,Defender
A. Gray,Miss,86,58,Forward
S. Berahino,Miss,83,44,Forward
A. Gray,Miss,89,61,Forward
A. Gray,Miss,92,59,Forward
A. Gray,Miss,85,43,Forward
C. Adam,Miss,67,32,Midfielder
F. Delph,Miss,74,44,Midfielder
David Silva,Miss,93,29,Midfielder
L. Sané,Miss,88,66,Midfielder
F. Delph,Miss,75,41,Midfielder
L. Sané,GOAL,91,36,Midfielder
David Silva,Miss,82,39,Midfielder
J. Rodriguez,GOAL,89,44,Forward
Fernandinho,GOAL,74,58,Midfielder
David Silva,Miss,92,52,Midfielder
S. Rondón,Miss,89,45,Forward
S. Rondón,Miss,92,56,Forward
K. De Bruyne,Miss,75,56,Midfielder
J. Rodriguez,Miss,74,54,Forward
G. Krychowiak,Miss,93,40,Midfielder
K. Walker,Miss,88,69,Defender
K. De Bruyne,Miss,74,36,Midfielder
R. Sterling,GOAL,97,49,Forward
G. Krychowiak,Miss,72,40,Midfielder
K. De Bruyne,Miss,89,65,Midfielder
David Silva,Miss,93,49,Midfielder
M. Phillips,GOAL,96,49,Midfielder
N. Kanté,Miss,75,53,Midfielder
M. Rashford,Miss,95,52,Forward
T. Bakayoko,Miss,88,45,Midfielder
T. Bakayoko,Miss,79,66,Midfielder
D. Zappacosta,Miss,85,73,Defender
R. Lukaku,Miss,76,46,Forward
A. Young,Miss,75,34,Defender
T. Bakayoko,Miss,80,50,Midfielder
E. Hazard,Miss,80,67,Forward
Fàbregas,Miss,96,55,Midfielder
Marcos Alonso,Miss,93,30,Defender
Ander Herrera,Miss,67,41,Midfielder
Álvaro Morata,Miss,86,38,Forward
D. Zappacosta,Miss,85,72,Defender
A. Christensen,Miss,94,52,Defender
Álvaro Morata,Miss,80,28,Forward
E. Hazard,Miss,90,45,Forward
Álvaro Morata,GOAL,89,40,Forward
M. Rashford,Miss,74,48,Forward
Ander Herrera,Miss,76,51,Midfielder
T. Bakayoko,Miss,84,56,Midfielder
E. Hazard,Miss,82,43,Forward
